Date,Price,Open,High,Low,Vol.,Change %
3/30/2023,18909,"19,091.00","19,227.00","18,864.00",23.05M,0.00%
3/29/2023,18909,"18,818.00","19,182.00","18,818.00",19.74M,0.48%
3/28/2023,18818,"19,000.00","19,091.00","18,818.00",13.56M,-0.48%
3/27/2023,18909,"18,545.00","19,000.00","18,500.00",22.29M,1.96%
3/24/2023,18545,"18,591.00","18,636.00","18,455.00",15.06M,0.00%
3/23/2023,18545,"18,364.00","18,545.00","18,227.00",11.82M,0.49%
3/22/2023,18455,"18,682.00","18,727.00","18,318.00",14.14M,-0.73%
3/21/2023,18591,"18,364.00","18,682.00","18,045.00",20.97M,2.25%
3/20/2023,18182,"18,545.00","18,727.00","18,182.00",25.29M,-1.96%
3/17/2023,18545,"19,136.00","19,136.00","18,545.00",37.35M,-2.16%
3/16/2023,18955,"19,091.00","19,182.00","18,636.00",33.27M,-2.11%
3/15/2023,19364,"18,909.00","19,364.00","18,727.00",29.46M,4.93%
3/14/2023,18455,"19,136.00","19,182.00","18,364.00",33.95M,-3.79%
3/13/2023,19182,"19,136.00","19,455.00","19,000.00",23.02M,-0.94%
3/10/2023,19364,"19,227.00","19,500.00","19,091.00",24.70M,0.47%
3/9/2023,19273,"19,273.00","19,591.00","19,273.00",25.60M,0.00%
3/8/2023,19273,"19,000.00","19,273.00","18,909.00",17.78M,0.47%
3/7/2023,19182,"18,727.00","19,409.00","18,682.00",32.26M,3.43%
3/6/2023,18545,"18,773.00","18,955.00","18,545.00",12.50M,0.24%
3/3/2023,18500,"18,909.00","19,182.00","18,500.00",14.97M,-1.21%
3/2/2023,18727,"19,091.00","19,182.00","18,727.00",9.75M,-1.44%
3/1/2023,19000,"18,182.00","19,000.00","18,000.00",20.48M,4.50%
2/28/2023,18182,"18,591.00","18,636.00","18,091.00",16.74M,-0.50%
2/27/2023,18273,"18,545.00","18,682.00","18,136.00",34.45M,-3.36%
2/24/2023,18909,"19,545.00","19,545.00","18,773.00",16.06M,-3.25%
2/23/2023,19545,"19,227.00","19,545.00","18,545.00",36.95M,1.41%
2/22/2023,19273,"19,455.00","20,091.00","19,273.00",35.90M,-1.85%
2/21/2023,19636,"20,045.00","20,273.00","19,636.00",22.71M,-1.37%
2/20/2023,19909,"19,091.00","19,909.00","19,091.00",27.22M,4.28%
2/17/2023,19091,"19,364.00","19,409.00","19,091.00",13.52M,-1.41%
2/16/2023,19364,"19,045.00","19,455.00","18,727.00",26.31M,2.41%
2/15/2023,18909,"18,727.00","19,136.00","18,409.00",22.08M,0.97%
2/14/2023,18727,"18,455.00","19,000.00","18,409.00",19.02M,1.98%
2/13/2023,18364,"18,545.00","18,545.00","17,955.00",20.62M,-1.46%
2/10/2023,18636,"18,818.00","18,909.00","18,318.00",17.41M,-0.49%
2/9/2023,18727,"19,091.00","19,318.00","18,727.00",17.98M,-1.20%
2/8/2023,18955,"17,955.00","19,182.00","17,955.00",37.19M,5.57%
2/7/2023,17955,"19,227.00","19,273.00","17,909.00",47.72M,-6.62%
2/6/2023,19227,"19,182.00","19,227.00","18,682.00",24.51M,0.23%
2/3/2023,19182,"19,500.00","19,591.00","19,091.00",23.05M,-0.94%
2/2/2023,19364,"19,273.00","19,727.00","19,182.00",27.93M,0.95%
2/1/2023,19182,"20,182.00","20,591.00","19,091.00",57.10M,-4.52%
1/31/2023,20091,"19,909.00","20,091.00","19,727.00",30.92M,1.61%
1/30/2023,19773,"19,727.00","20,182.00","19,409.00",46.58M,1.17%
1/27/2023,19545,"19,091.00","19,591.00","18,955.00",29.18M,1.65%
1/19/2023,19227,"19,636.00","19,864.00","18,955.00",48.33M,-2.53%
1/18/2023,19727,"20,000.00","20,045.00","19,591.00",28.44M,0.23%
1/17/2023,19682,"18,591.00","19,682.00","18,591.00",45.74M,6.92%
1/16/2023,18409,"18,182.00","18,773.00","18,136.00",24.55M,1.51%
1/13/2023,18136,"18,409.00","18,500.00","18,091.00",21.09M,-0.50%
1/12/2023,18227,"18,273.00","18,409.00","18,091.00",22.19M,-0.75%
1/11/2023,18364,"18,182.00","18,682.00","18,091.00",28.28M,2.02%
1/10/2023,18000,"17,818.00","18,273.00","17,455.00",29.54M,1.02%
1/9/2023,17818,"18,000.00","18,273.00","17,727.00",17.80M,1.03%
1/6/2023,17636,"17,909.00","18,273.00","17,455.00",21.59M,-2.02%
1/5/2023,18000,"17,636.00","18,182.00","17,409.00",23.65M,2.06%
1/4/2023,17636,"17,682.00","18,000.00","17,545.00",22.25M,0.78%
1/3/2023,17500,"16,636.00","17,500.00","16,545.00",30.79M,6.94%
12/30/2022,16364,"16,455.00","16,773.00","16,273.00",15.90M,0.00%
12/29/2022,16364,"16,636.00","16,818.00","16,227.00",19.17M,-1.09%
12/28/2022,16545,"16,727.00","16,818.00","16,318.00",15.74M,-0.28%
